Date,Station,Entries
3/19/2023,Anacostia,189.0
3/19/2023,Potomac Ave,203.0
3/19/2023,Greenbelt,223.0
3/19/2023,Congress Heights,73.0
3/19/2023,Southern Ave,94.0
3/19/2023,Stadium-Armory,160.0
3/19/2023,Naylor Road,62.0
3/19/2023,Suitland,90.0
3/19/2023,Minnesota Ave,62.0
3/19/2023,Branch Ave,95.0
3/19/2023,Deanwood,59.0
3/19/2023,Benning Road,89.0
3/19/2023,Cheverly,28.0
3/19/2023,Capitol Heights,46.0
3/19/2023,Landover,22.0
3/19/2023,New Carrollton,146.0
3/19/2023,Addison Road,52.0
3/19/2023,Morgan Boulevard,33.0
3/19/2023,Downtown Largo,99.0
3/26/2023,Ashburn,298.0
3/26/2023,Loudoun Gateway,69.0
3/26/2023,Dulles Airport,660.0
3/26/2023,Innovation Center,152.0
3/26/2023,Herndon,181.0
3/26/2023,Reston Town Center,107.0
3/26/2023,Vienna,950.0
3/26/2023,Wiehle-Reston East,384.0
3/26/2023,Spring Hill,109.0
3/26/2023,Dunn Loring,404.0
3/26/2023,Greensboro,140.0
3/26/2023,Tysons,677.0
3/26/2023,West Falls Church,239.0
3/26/2023,McLean,168.0
3/26/2023,Shady Grove,661.0
3/26/2023,East Falls Church,708.0
3/26/2023,Rockville,331.0
3/26/2023,Ballston-MU,1143.0
3/26/2023,Twinbrook,360.0
3/26/2023,Virginia Sq-GMU,528.0
3/26/2023,North Bethesda,289.0
3/26/2023,Clarendon,926.0
3/26/2023,Grosvenor-Strathmore,357.0
3/26/2023,Court House,822.0
3/26/2023,Franconia-Springfield,552.0
3/26/2023,Medical Center,183.0
3/26/2023,Rosslyn,2367.0
3/26/2023,Bethesda,936.0
3/26/2023,Van Dorn Street,245.0
3/26/2023,Friendship Heights,596.0
3/26/2023,Tenleytown-AU,755.0
3/26/2023,Arlington Cemetery,2092.0
3/26/2023,Van Ness-UDC,493.0
3/26/2023,Foggy Bottom-GWU,4735.0
3/26/2023,Cleveland Park,690.0
3/26/2023,Pentagon City,2201.0
3/26/2023,Woodley Park,2617.0
3/26/2023,Pentagon,408.0
3/26/2023,Farragut West,2893.0
3/26/2023,McPherson Sq,2399.0
3/26/2023,King St-Old Town,963.0
3/26/2023,Ronald Reagan Washington National Airport,1994.0
3/26/2023,Braddock Road,372.0
3/26/2023,Eisenhower Ave,163.0
3/26/2023,Huntington,387.0
3/26/2023,Smithsonian,991.0
3/26/2023,Metro Center,8411.0
3/26/2023,Columbia Heights,1587.0
3/26/2023,Glenmont,412.0
3/26/2023,Silver Spring,1007.0
3/26/2023,Forest Glen,149.0
3/26/2023,U Street,1236.0
3/26/2023,Georgia Ave-Petworth,575.0
3/26/2023,Shaw-Howard U,670.0
3/26/2023,L'Enfant Plaza,10424.0
3/26/2023,Archives,2515.0
3/26/2023,Mt Vernon Sq,745.0
3/26/2023,Fort Totten,772.0
3/26/2023,Waterfront,2099.0
3/26/2023,Federal Center SW,950.0
3/26/2023,Judiciary Square,666.0
3/26/2023,Navy Yard-Ballpark,2635.0
3/26/2023,West Hyattsville,206.0
3/26/2023,Capitol South,713.0
3/26/2023,Hyattsville Crossing,411.0
3/26/2023,Union Station,2595.0
3/26/2023,Rhode Island Ave,566.0
3/26/2023,NoMa-Gallaudet U,1439.0
3/26/2023,Brookland-CUA,627.0
3/26/2023,College Park-U of Md,497.0
3/26/2023,Anacostia,217.0
3/26/2023,Potomac Ave,298.0
3/26/2023,Greenbelt,492.0
3/26/2023,Congress Heights,83.0
3/26/2023,Southern Ave,158.0
3/26/2023,Stadium-Armory,246.0
3/26/2023,Naylor Road,53.0
3/26/2023,Suitland,103.0
3/26/2023,Minnesota Ave,93.0
3/26/2023,Branch Ave,227.0
3/26/2023,Deanwood,90.0
3/26/2023,Benning Road,119.0
3/26/2023,Cheverly,43.0
3/26/2023,Capitol Heights,68.0
3/26/2023,Landover,46.0
3/26/2023,New Carrollton,409.0
3/26/2023,Addison Road,62.0
3/26/2023,Morgan Boulevard,53.0
3/26/2023,Downtown Largo,156.0
3/3/2023,Ashburn,400.0
3/3/2023,Loudoun Gateway,93.0
3/3/2023,Dulles Airport,160.0
3/3/2023,Innovation Center,140.0
3/3/2023,Herndon,214.0
3/3/2023,Reston Town Center,121.0
3/3/2023,Vienna,1261.0
3/3/2023,Wiehle-Reston East,508.0
3/3/2023,Spring Hill,78.0
3/3/2023,Dunn Loring,465.0
3/3/2023,Greensboro,108.0
3/3/2023,Tysons,145.0
3/3/2023,Shady Grove,1992.0
3/3/2023,East Falls Church,791.0
3/3/2023,Rockville,609.0
3/3/2023,Ballston-MU,1182.0
3/3/2023,Twinbrook,745.0
3/3/2023,Virginia Sq-GMU,510.0
3/3/2023,North Bethesda,472.0
3/3/2023,Clarendon,490.0
3/3/2023,Grosvenor-Strathmore,693.0
3/3/2023,Court House,798.0
3/3/2023,Franconia-Springfield,1175.0
3/3/2023,Medical Center,255.0
3/3/2023,Rosslyn,1159.0
3/3/2023,Bethesda,836.0
3/3/2023,Van Dorn Street,448.0
3/3/2023,Friendship Heights,742.0
3/3/2023,Tenleytown-AU,488.0
3/3/2023,Arlington Cemetery,25.0
3/3/2023,Van Ness-UDC,686.0
3/3/2023,Foggy Bottom-GWU,978.0
3/3/2023,Cleveland Park,523.0
3/3/2023,Pentagon City,1193.0
3/3/2023,Woodley Park,731.0
3/3/2023,Pentagon,1235.0
3/3/2023,Farragut West,524.0
3/3/2023,Dupont Circle,994.0
3/3/2023,Crystal City,1342.0
3/3/2023,Farragut North,428.0
3/3/2023,McPherson Sq,689.0
3/3/2023,King St-Old Town,716.0
3/3/2023,Ronald Reagan Washington National Airport,343.0
3/3/2023,Braddock Road,627.0
3/3/2023,Eisenhower Ave,284.0
3/3/2023,Huntington,1308.0
3/3/2023,Smithsonian,117.0
3/3/2023,Federal Triangle,48.0
3/3/2023,Metro Center,672.0
3/3/2023,Columbia Heights,1468.0
3/3/2023,Glenmont,1229.0
3/3/2023,Silver Spring,1559.0
3/3/2023,Forest Glen,409.0
3/3/2023,Takoma,950.0
3/3/2023,U Street,604.0
3/3/2023,Georgia Ave-Petworth,967.0
3/3/2023,Shaw-Howard U,469.0
3/3/2023,L'Enfant Plaza,846.0
3/3/2023,Archives,127.0
3/3/2023,Gallery Place,507.0
3/3/2023,Mt Vernon Sq,372.0
3/3/2023,Waterfront,495.0
3/3/2023,Federal Center SW,145.0
3/3/2023,Judiciary Square,150.0
3/3/2023,Navy Yard-Ballpark,846.0
3/3/2023,West Hyattsville,984.0
3/3/2023,Hyattsville Crossing,899.0
3/3/2023,Union Station,2328.0
3/3/2023,Rhode Island Ave,1039.0
3/3/2023,NoMa-Gallaudet U,1409.0
3/3/2023,Brookland-CUA,900.0
3/3/2023,Eastern Market,704.0
3/3/2023,College Park-U of Md,447.0
3/3/2023,Anacostia,860.0
3/3/2023,Potomac Ave,757.0
3/3/2023,Congress Heights,425.0
3/3/2023,Southern Ave,959.0
3/3/2023,Stadium-Armory,462.0
3/3/2023,Naylor Road,418.0
3/3/2023,Suitland,758.0
3/3/2023,Minnesota Ave,350.0
3/3/2023,Branch Ave,982.0
3/3/2023,Deanwood,304.0
3/3/2023,Benning Road,630.0
3/3/2023,Capitol Heights,503.0
3/3/2023,Landover,359.0
3/3/2023,New Carrollton,1005.0
3/3/2023,Addison Road,616.0
3/3/2023,Morgan Boulevard,368.0
3/3/2023,Downtown Largo,808.0
3/10/2023,Ashburn,426.0
3/10/2023,Loudoun Gateway,101.0
3/10/2023,Dulles Airport,163.0
3/10/2023,Innovation Center,142.0
3/10/2023,Herndon,233.0
3/10/2023,Reston Town Center,125.0
3/10/2023,Vienna,1310.0
3/10/2023,Wiehle-Reston East,489.0
3/10/2023,Spring Hill,95.0
3/10/2023,Dunn Loring,467.0
3/10/2023,Greensboro,111.0
3/10/2023,Tysons,171.0
3/10/2023,West Falls Church,355.0
3/10/2023,McLean,151.0
3/10/2023,East Falls Church,807.0
3/10/2023,Rockville,623.0
3/10/2023,Ballston-MU,1230.0
3/10/2023,Twinbrook,709.0
3/10/2023,Virginia Sq-GMU,524.0
3/10/2023,North Bethesda,439.0
3/10/2023,Clarendon,542.0
3/10/2023,Grosvenor-Strathmore,712.0
3/10/2023,Court House,844.0
3/10/2023,Franconia-Springfield,1116.0
3/10/2023,Medical Center,262.0
3/10/2023,Rosslyn,1115.0
3/10/2023,Bethesda,866.0
3/10/2023,Van Dorn Street,484.0
3/10/2023,Friendship Heights,680.0
3/10/2023,Tenleytown-AU,411.0
3/10/2023,Arlington Cemetery,20.0
3/10/2023,Van Ness-UDC,727.0
3/10/2023,Foggy Bottom-GWU,1031.0
3/10/2023,Cleveland Park,523.0
3/10/2023,Pentagon City,1216.0
3/10/2023,Woodley Park,673.0
3/10/2023,Pentagon,1317.0
3/10/2023,Farragut West,580.0
3/10/2023,Dupont Circle,1009.0
3/10/2023,Farragut North,419.0
3/10/2023,McPherson Sq,768.0
3/10/2023,Ronald Reagan Washington National Airport,367.0
3/10/2023,Braddock Road,644.0
3/10/2023,Eisenhower Ave,221.0
3/10/2023,Huntington,1261.0
3/10/2023,Smithsonian,115.0
3/10/2023,Metro Center,756.0
3/10/2023,Columbia Heights,1285.0
3/10/2023,Glenmont,1211.0
3/10/2023,Silver Spring,1533.0
3/10/2023,Wheaton,655.0
3/10/2023,Forest Glen,373.0
3/10/2023,Takoma,871.0
3/10/2023,U Street,568.0
3/10/2023,Georgia Ave-Petworth,894.0
3/10/2023,Shaw-Howard U,382.0
3/10/2023,L'Enfant Plaza,836.0
3/10/2023,Archives,109.0
3/10/2023,Gallery Place,520.0
3/10/2023,Mt Vernon Sq,281.0
3/10/2023,Fort Totten,1922.0
3/10/2023,Waterfront,511.0
3/10/2023,Federal Center SW,178.0
3/10/2023,Judiciary Square,171.0
3/10/2023,Navy Yard-Ballpark,810.0
3/10/2023,West Hyattsville,913.0
3/10/2023,Capitol South,369.0
3/10/2023,Hyattsville Crossing,776.0
3/10/2023,Rhode Island Ave,922.0
3/10/2023,NoMa-Gallaudet U,1271.0
3/10/2023,Brookland-CUA,663.0
3/10/2023,Eastern Market,600.0
3/10/2023,College Park-U of Md,448.0
3/10/2023,Potomac Ave,685.0
3/10/2023,Greenbelt,946.0
3/10/2023,Congress Heights,360.0
3/10/2023,Southern Ave,896.0
3/10/2023,Stadium-Armory,462.0
3/10/2023,Naylor Road,400.0
3/10/2023,Suitland,687.0
3/10/2023,Minnesota Ave,299.0
3/10/2023,Branch Ave,991.0
3/10/2023,Deanwood,217.0
3/10/2023,Benning Road,513.0
3/10/2023,Cheverly,193.0
3/10/2023,Capitol Heights,460.0
3/10/2023,Landover,371.0
3/10/2023,New Carrollton,995.0
3/10/2023,Addison Road,605.0
3/10/2023,Morgan Boulevard,341.0
3/10/2023,Downtown Largo,797.0
3/17/2023,Ashburn,399.0
3/17/2023,Loudoun Gateway,107.0
3/17/2023,Dulles Airport,190.0
3/17/2023,Innovation Center,194.0
3/17/2023,Herndon,242.0
3/17/2023,Reston Town Center,134.0
3/17/2023,Vienna,1260.0
3/17/2023,Wiehle-Reston East,527.0
3/17/2023,Spring Hill,130.0
3/17/2023,Dunn Loring,437.0
3/17/2023,Greensboro,127.0
3/17/2023,Tysons,188.0
3/17/2023,West Falls Church,340.0
3/17/2023,McLean,139.0
3/17/2023,Shady Grove,2004.0
3/17/2023,East Falls Church,811.0
3/17/2023,Rockville,614.0
3/17/2023,Ballston-MU,1186.0
3/17/2023,Twinbrook,753.0
3/17/2023,Virginia Sq-GMU,468.0
3/17/2023,North Bethesda,484.0
3/17/2023,Clarendon,506.0
3/17/2023,Grosvenor-Strathmore,709.0
3/17/2023,Court House,795.0
3/17/2023,Franconia-Springfield,1066.0
3/17/2023,Medical Center,292.0
3/17/2023,Rosslyn,1125.0
3/17/2023,Bethesda,858.0
3/17/2023,Van Dorn Street,489.0
3/17/2023,Friendship Heights,730.0
3/17/2023,Tenleytown-AU,441.0
3/17/2023,Arlington Cemetery,29.0
3/17/2023,Van Ness-UDC,675.0
3/17/2023,Cleveland Park,503.0
3/17/2023,Woodley Park,577.0
3/17/2023,Pentagon,1263.0
3/17/2023,Farragut West,499.0
3/17/2023,Dupont Circle,1104.0
3/17/2023,Crystal City,1244.0
3/17/2023,Farragut North,433.0
3/17/2023,McPherson Sq,751.0
3/17/2023,King St-Old Town,874.0
3/17/2023,Braddock Road,656.0
3/17/2023,Eisenhower Ave,297.0
3/17/2023,Huntington,1257.0
3/17/2023,Smithsonian,182.0
3/17/2023,Metro Center,721.0
3/17/2023,Columbia Heights,1330.0
3/17/2023,Glenmont,1257.0
3/17/2023,Silver Spring,1585.0
3/17/2023,Wheaton,692.0
3/17/2023,Forest Glen,431.0
3/17/2023,Takoma,911.0
3/17/2023,U Street,552.0
3/17/2023,Georgia Ave-Petworth,954.0
3/17/2023,Shaw-Howard U,434.0
3/17/2023,L'Enfant Plaza,750.0
3/17/2023,Archives,109.0
3/17/2023,Gallery Place,485.0
3/17/2023,Mt Vernon Sq,345.0
3/17/2023,Fort Totten,2124.0
3/17/2023,Waterfront,461.0
3/17/2023,Federal Center SW,213.0
3/17/2023,Judiciary Square,158.0
3/17/2023,Navy Yard-Ballpark,821.0
3/17/2023,West Hyattsville,987.0
3/17/2023,Capitol South,341.0
3/17/2023,Hyattsville Crossing,825.0
3/17/2023,Union Station,2218.0
3/17/2023,Rhode Island Ave,1065.0
3/17/2023,NoMa-Gallaudet U,1368.0
3/17/2023,Brookland-CUA,852.0
3/17/2023,Eastern Market,746.0
3/17/2023,College Park-U of Md,508.0
3/17/2023,Anacostia,772.0
3/17/2023,Potomac Ave,750.0
3/17/2023,Greenbelt,990.0
3/17/2023,Congress Heights,423.0
3/17/2023,Southern Ave,894.0
3/17/2023,Stadium-Armory,455.0
3/17/2023,Naylor Road,456.0
3/17/2023,Suitland,793.0
3/17/2023,Minnesota Ave,331.0
3/17/2023,Branch Ave,1030.0
3/17/2023,Deanwood,271.0
3/17/2023,Benning Road,614.0
3/17/2023,Cheverly,198.0
3/17/2023,Landover,367.0
3/17/2023,New Carrollton,1023.0
3/17/2023,Addison Road,581.0
3/17/2023,Morgan Boulevard,327.0
3/17/2023,Downtown Largo,811.0
3/24/2023,Ashburn,351.0
3/24/2023,Loudoun Gateway,84.0
3/24/2023,Dulles Airport,257.0
3/24/2023,Innovation Center,153.0
3/24/2023,Herndon,240.0
3/24/2023,Reston Town Center,158.0
3/24/2023,Wiehle-Reston East,508.0
3/24/2023,Spring Hill,69.0
3/24/2023,Greensboro,101.0
3/24/2023,Tysons,150.0
3/24/2023,West Falls Church,326.0
3/24/2023,McLean,149.0
3/24/2023,Shady Grove,1989.0
3/24/2023,East Falls Church,847.0
3/24/2023,Rockville,619.0
3/24/2023,Ballston-MU,1232.0
3/24/2023,Twinbrook,689.0
3/24/2023,Virginia Sq-GMU,505.0
3/24/2023,North Bethesda,445.0
3/24/2023,Clarendon,519.0
3/24/2023,Court House,818.0
3/24/2023,Franconia-Springfield,1135.0
3/24/2023,Medical Center,256.0
3/24/2023,Rosslyn,1083.0
3/24/2023,Bethesda,810.0
3/24/2023,Van Dorn Street,499.0
3/24/2023,Friendship Heights,672.0
3/24/2023,Tenleytown-AU,442.0
3/24/2023,Arlington Cemetery,33.0
3/24/2023,Van Ness-UDC,658.0
3/24/2023,Foggy Bottom-GWU,1011.0
3/24/2023,Cleveland Park,490.0
3/24/2023,Pentagon City,1341.0
3/24/2023,Woodley Park,633.0
3/24/2023,Pentagon,1322.0
3/24/2023,Farragut West,551.0
3/24/2023,Dupont Circle,1067.0
3/24/2023,Crystal City,1111.0
3/24/2023,Farragut North,391.0
3/24/2023,McPherson Sq,795.0
3/24/2023,Ronald Reagan Washington National Airport,600.0
3/24/2023,Braddock Road,650.0
3/24/2023,Eisenhower Ave,260.0
3/24/2023,Huntington,1328.0
3/24/2023,Federal Triangle,68.0
3/24/2023,Metro Center,758.0
3/24/2023,Columbia Heights,1415.0
3/24/2023,Glenmont,1282.0
3/24/2023,Silver Spring,1506.0
3/24/2023,Wheaton,627.0
3/24/2023,Forest Glen,416.0
3/24/2023,U Street,618.0
3/24/2023,Georgia Ave-Petworth,904.0
3/24/2023,Shaw-Howard U,480.0
3/24/2023,L'Enfant Plaza,897.0
3/24/2023,Archives,115.0
3/24/2023,Gallery Place,564.0
3/24/2023,Mt Vernon Sq,363.0
3/24/2023,Fort Totten,2136.0
3/24/2023,Waterfront,447.0
3/24/2023,Federal Center SW,145.0
3/24/2023,Judiciary Square,166.0
3/24/2023,Navy Yard-Ballpark,870.0
3/24/2023,West Hyattsville,946.0
3/24/2023,Capitol South,386.0
3/24/2023,Hyattsville Crossing,804.0
3/24/2023,Union Station,2364.0
3/24/2023,Rhode Island Ave,1051.0
3/24/2023,NoMa-Gallaudet U,1418.0
3/24/2023,Brookland-CUA,811.0
3/24/2023,Eastern Market,669.0
3/24/2023,College Park-U of Md,482.0
3/24/2023,Anacostia,844.0
3/24/2023,Potomac Ave,821.0
3/24/2023,Greenbelt,1045.0
3/24/2023,Congress Heights,422.0
3/24/2023,Southern Ave,941.0
3/24/2023,Stadium-Armory,485.0
3/24/2023,Naylor Road,455.0
3/24/2023,Suitland,809.0
3/24/2023,Minnesota Ave,318.0
3/24/2023,Branch Ave,996.0
3/24/2023,Deanwood,261.0
3/24/2023,Benning Road,589.0
3/24/2023,Cheverly,203.0
3/24/2023,Capitol Heights,490.0
3/24/2023,Landover,400.0
3/24/2023,New Carrollton,1083.0
3/24/2023,Addison Road,633.0
3/24/2023,Morgan Boulevard,350.0
3/24/2023,Downtown Largo,793.0
3/31/2023,Ashburn,382.0
3/31/2023,Loudoun Gateway,42.0
3/31/2023,Dulles Airport,266.0
3/31/2023,Innovation Center,162.0
3/31/2023,Herndon,251.0
3/31/2023,Reston Town Center,148.0
3/31/2023,Vienna,1345.0
3/31/2023,Wiehle-Reston East,524.0
3/31/2023,Spring Hill,137.0
3/31/2023,Dunn Loring,515.0
3/31/2023,Greensboro,110.0
3/31/2023,Tysons,194.0
3/31/2023,West Falls Church,344.0
3/31/2023,McLean,161.0
3/31/2023,Shady Grove,2116.0
3/31/2023,East Falls Church,876.0
3/31/2023,Rockville,650.0
3/31/2023,Twinbrook,669.0
3/31/2023,Virginia Sq-GMU,538.0
3/31/2023,Clarendon,555.0
3/31/2023,Grosvenor-Strathmore,734.0
3/31/2023,Court House,996.0
3/31/2023,Franconia-Springfield,1104.0
3/31/2023,Medical Center,279.0
3/31/2023,Rosslyn,1438.0
3/31/2023,Bethesda,912.0
3/31/2023,Van Dorn Street,466.0
3/31/2023,Friendship Heights,774.0
3/31/2023,Tenleytown-AU,509.0
3/31/2023,Arlington Cemetery,51.0
3/31/2023,Van Ness-UDC,763.0
3/31/2023,Foggy Bottom-GWU,1065.0
3/31/2023,Cleveland Park,537.0
3/31/2023,Pentagon City,1349.0
3/31/2023,Woodley Park,629.0
3/31/2023,Pentagon,1358.0
3/31/2023,Farragut West,558.0
3/31/2023,Dupont Circle,1145.0
3/31/2023,Crystal City,1199.0
3/31/2023,Farragut North,472.0
3/31/2023,McPherson Sq,756.0
3/31/2023,King St-Old Town,1003.0
3/31/2023,Ronald Reagan Washington National Airport,594.0
3/31/2023,Braddock Road,716.0
3/31/2023,Huntington,1356.0
3/31/2023,Federal Triangle,59.0
3/31/2023,Metro Center,789.0
3/31/2023,Columbia Heights,1403.0
3/31/2023,Glenmont,1306.0
3/31/2023,Silver Spring,1592.0
3/31/2023,Wheaton,722.0
3/31/2023,Forest Glen,395.0
3/31/2023,Takoma,941.0
3/31/2023,U Street,567.0
3/31/2023,Georgia Ave-Petworth,979.0
3/31/2023,Shaw-Howard U,478.0
3/31/2023,L'Enfant Plaza,863.0
3/31/2023,Archives,138.0
3/31/2023,Gallery Place,575.0
3/31/2023,Mt Vernon Sq,348.0
3/31/2023,Fort Totten,2310.0
3/31/2023,Waterfront,531.0
3/31/2023,Federal Center SW,257.0
3/31/2023,Judiciary Square,198.0
3/31/2023,West Hyattsville,1009.0
3/31/2023,Capitol South,385.0
3/31/2023,Hyattsville Crossing,890.0
3/31/2023,Union Station,2296.0
3/31/2023,Rhode Island Ave,1080.0
3/31/2023,NoMa-Gallaudet U,1437.0
3/31/2023,Brookland-CUA,884.0
3/31/2023,Eastern Market,740.0
3/31/2023,College Park-U of Md,556.0
3/31/2023,Anacostia,886.0
3/31/2023,Potomac Ave,788.0
3/31/2023,Greenbelt,1009.0
3/31/2023,Congress Heights,426.0
3/31/2023,Southern Ave,919.0
3/31/2023,Stadium-Armory,479.0
3/31/2023,Naylor Road,463.0
3/31/2023,Suitland,796.0
3/31/2023,Minnesota Ave,371.0
3/31/2023,Branch Ave,1047.0
3/31/2023,Deanwood,272.0
3/31/2023,Benning Road,625.0
3/31/2023,Cheverly,230.0
3/31/2023,Capitol Heights,495.0
3/31/2023,Landover,373.0
3/31/2023,Addison Road,633.0
3/31/2023,Morgan Boulevard,334.0
3/31/2023,Downtown Largo,773.0
3/6/2023,Ashburn,650.0
3/6/2023,Dulles Airport,235.0
3/6/2023,Innovation Center,197.0
3/6/2023,Herndon,313.0
3/6/2023,Reston Town Center,191.0
3/6/2023,Vienna,1739.0
3/6/2023,Wiehle-Reston East,685.0
3/6/2023,Spring Hill,96.0
3/6/2023,Dunn Loring,666.0
3/6/2023,Tysons,191.0
3/6/2023,West Falls Church,468.0
3/6/2023,McLean,217.0
3/6/2023,Shady Grove,2544.0
3/6/2023,East Falls Church,1112.0
3/6/2023,Rockville,728.0
3/6/2023,Ballston-MU,1536.0
3/6/2023,Twinbrook,883.0
3/6/2023,Virginia Sq-GMU,629.0
3/6/2023,North Bethesda,577.0
3/6/2023,Clarendon,685.0
3/6/2023,Grosvenor-Strathmore,1024.0
3/6/2023,Court House,1069.0
3/6/2023,Franconia-Springfield,1551.0
3/6/2023,Medical Center,340.0
3/6/2023,Rosslyn,1416.0
3/6/2023,Bethesda,1080.0
3/6/2023,Van Dorn Street,538.0
3/6/2023,Friendship Heights,942.0
3/6/2023,Tenleytown-AU,612.0
3/6/2023,Arlington Cemetery,27.0
3/6/2023,Van Ness-UDC,884.0
3/6/2023,Foggy Bottom-GWU,983.0
3/6/2023,Cleveland Park,719.0
3/6/2023,Pentagon City,1487.0
3/6/2023,Woodley Park,837.0
3/6/2023,Pentagon,1536.0
3/6/2023,Farragut West,620.0
3/6/2023,Dupont Circle,1338.0
3/6/2023,Crystal City,1349.0
3/6/2023,McPherson Sq,828.0
3/6/2023,King St-Old Town,853.0
3/6/2023,Ronald Reagan Washington National Airport,513.0
3/6/2023,Braddock Road,868.0
3/6/2023,Eisenhower Ave,277.0
3/6/2023,Huntington,1481.0
3/6/2023,Smithsonian,157.0
3/6/2023,Federal Triangle,45.0
3/6/2023,Metro Center,691.0
3/6/2023,Columbia Heights,1563.0
3/6/2023,Glenmont,1539.0
3/6/2023,Silver Spring,1924.0
3/6/2023,Wheaton,722.0
3/6/2023,Forest Glen,523.0
3/6/2023,Takoma,1151.0
3/6/2023,U Street,761.0
3/6/2023,Georgia Ave-Petworth,1121.0
3/6/2023,Shaw-Howard U,580.0
3/6/2023,L'Enfant Plaza,942.0
3/6/2023,Archives,110.0
3/6/2023,Gallery Place,561.0
3/6/2023,Mt Vernon Sq,407.0
3/6/2023,Fort Totten,2321.0
3/6/2023,Waterfront,594.0
3/6/2023,Federal Center SW,158.0
3/6/2023,Judiciary Square,198.0
3/6/2023,Navy Yard-Ballpark,1065.0
3/6/2023,West Hyattsville,1050.0
3/6/2023,Capitol South,500.0
3/6/2023,Hyattsville Crossing,945.0
3/6/2023,Rhode Island Ave,1170.0
3/6/2023,NoMa-Gallaudet U,1886.0
3/6/2023,Brookland-CUA,1037.0
3/6/2023,Eastern Market,854.0
3/6/2023,College Park-U of Md,543.0
3/6/2023,Anacostia,869.0
3/6/2023,Potomac Ave,937.0
3/6/2023,Greenbelt,1178.0
3/6/2023,Congress Heights,451.0
3/6/2023,Southern Ave,1028.0
3/6/2023,Stadium-Armory,550.0
3/6/2023,Naylor Road,472.0
3/6/2023,Suitland,831.0
3/6/2023,Minnesota Ave,392.0
3/6/2023,Branch Ave,1185.0
3/6/2023,Deanwood,280.0
3/6/2023,Benning Road,679.0
3/6/2023,Cheverly,248.0
3/6/2023,Capitol Heights,544.0
3/6/2023,Landover,457.0
3/6/2023,New Carrollton,1238.0
3/6/2023,Addison Road,675.0
3/6/2023,Morgan Boulevard,395.0
3/6/2023,Downtown Largo,1019.0
3/13/2023,Ashburn,665.0
3/13/2023,Loudoun Gateway,152.0
3/13/2023,Dulles Airport,275.0
3/13/2023,Innovation Center,185.0
3/13/2023,Herndon,326.0
3/13/2023,Reston Town Center,158.0
3/13/2023,Vienna,1575.0
3/13/2023,Wiehle-Reston East,641.0
3/13/2023,Spring Hill,115.0
3/13/2023,Dunn Loring,614.0
3/13/2023,Greensboro,147.0
3/13/2023,Tysons,180.0
3/13/2023,West Falls Church,445.0
3/13/2023,McLean,180.0
3/13/2023,Shady Grove,2428.0
3/13/2023,East Falls Church,1058.0
3/13/2023,Rockville,763.0
3/13/2023,Ballston-MU,1482.0
3/13/2023,Twinbrook,829.0
3/13/2023,Virginia Sq-GMU,625.0
3/13/2023,North Bethesda,534.0
3/13/2023,Clarendon,620.0
3/13/2023,Grosvenor-Strathmore,1060.0
3/13/2023,Court House,1017.0
3/13/2023,Franconia-Springfield,1344.0
3/13/2023,Medical Center,322.0
3/13/2023,Rosslyn,1282.0
3/13/2023,Bethesda,1060.0
3/13/2023,Van Dorn Street,536.0
3/13/2023,Friendship Heights,872.0
3/13/2023,Arlington Cemetery,20.0
3/13/2023,Van Ness-UDC,797.0
3/13/2023,Foggy Bottom-GWU,899.0
3/13/2023,Cleveland Park,608.0
3/13/2023,Pentagon City,1449.0
3/13/2023,Woodley Park,739.0
3/13/2023,Pentagon,1513.0
3/13/2023,Farragut West,578.0
3/13/2023,Dupont Circle,1314.0
3/13/2023,Crystal City,1240.0
3/13/2023,Farragut North,482.0
3/13/2023,McPherson Sq,758.0
3/13/2023,King St-Old Town,906.0
3/13/2023,Ronald Reagan Washington National Airport,511.0
3/13/2023,Braddock Road,748.0
3/13/2023,Eisenhower Ave,268.0
3/13/2023,Huntington,1495.0
3/13/2023,Federal Triangle,50.0
3/13/2023,Metro Center,851.0
3/13/2023,Columbia Heights,1466.0
3/13/2023,Glenmont,1439.0
3/13/2023,Silver Spring,1835.0
3/13/2023,Wheaton,711.0
3/13/2023,Forest Glen,512.0
3/13/2023,Takoma,1031.0
3/13/2023,Georgia Ave-Petworth,1074.0
3/13/2023,Shaw-Howard U,504.0
3/13/2023,L'Enfant Plaza,987.0
3/13/2023,Archives,124.0
3/13/2023,Gallery Place,500.0
3/13/2023,Mt Vernon Sq,328.0
3/13/2023,Fort Totten,2221.0
3/13/2023,Waterfront,523.0
3/13/2023,Judiciary Square,201.0
3/13/2023,Navy Yard-Ballpark,1071.0
3/13/2023,West Hyattsville,1055.0
3/13/2023,Capitol South,436.0
3/13/2023,Hyattsville Crossing,900.0
3/13/2023,Union Station,3142.0
3/13/2023,Rhode Island Ave,1136.0
3/13/2023,NoMa-Gallaudet U,1764.0
3/13/2023,Brookland-CUA,898.0
3/13/2023,Eastern Market,846.0
3/13/2023,Anacostia,843.0
3/13/2023,Potomac Ave,886.0
3/13/2023,Greenbelt,1217.0
3/13/2023,Congress Heights,415.0
3/13/2023,Stadium-Armory,515.0
3/13/2023,Naylor Road,489.0
3/13/2023,Suitland,874.0
3/13/2023,Minnesota Ave,354.0
3/13/2023,Branch Ave,1200.0
3/13/2023,Benning Road,653.0
3/13/2023,Cheverly,234.0
3/13/2023,Landover,399.0
